"bigg.id","experim_kappmax_NULL","experim_kcat_in_vitro_NULL","kappmax.ensemble_MTF-FBA","kappmax.ensemble_wo_impu_MTF-FBA","kappmax.ensemble_w_impu_MTF-FBA","kappmax.ensemble_wo_impu_train_impu_MTF-FBA","kappmax.ensemble_w_impu_train_impu_MTF-FBA","kappmax.ensemble.wo.data_MTF-FBA","kcat.in.vitro.ensemble_MTF-FBA","kcat.in.vitro.ensemble_wo_impu_MTF-FBA","kcat.in.vitro.ensemble_w_impu_MTF-FBA","kcat.in.vitro.ensemble_wo_impu_train_impu_MTF-FBA","kcat.in.vitro.ensemble_w_impu_train_impu_MTF-FBA","kcat.in.vitro.ensemble.wo.data_MTF-FBA"
"23PDE2pp",6.2,14,14.6189220815705,7.77469899646859,12.1905119327542,13.3455342040195,25.1649431930396,18.4419424921305,15.7310331671017,13.594926684296,23.2872995890349,11.9204967212095,14.1214096738665,19.284226347823
"23PDE4pp",6.2,14,13.4196371601639,7.96218154581301,21.3359944693501,13.7833401216798,10.5970325038128,17.2426575707239,13.0440417827279,13.6792513332604,15.6019184749835,11.9663628493647,10.9286344733029,16.5972349634492
"23PDE7pp",6.2,14,15.9540706932663,8.03970522501204,21.5578437857292,13.9619510136432,20.2567827486806,19.7770911038263,15.8828131620393,13.7135104622602,26.7647485745058,11.9849135670136,11.0680800443777,19.4360063427606
"23PDE9pp",6.2,14,12.0953859257617,8.34246686031187,9.1714524485416,14.647049002121,16.2205753920722,15.9184063363217,11.5450630327796,13.8441786836937,11.862843802442,12.0552534571046,8.4179761878779,15.0982562135008
"26DAHtex_b",6.2,14,3.11013551816561,5.23577770386184,1.14137494186462,5.28818392243594,0.775205504500031,6.9331559287256,32.3743285824057,12.7499137403106,0.383519727870914,95.6404183521144,20.7234625093269,35.927521763127
"26DAHtex_f",6.2,14,2.61181842187885,5.23439255978059,0.00494127830523646,5.17049686250601,0.0374429869235463,6.43483883243884,35.5008362414443,12.7451396067213,0.725349843034912,95.5526370631597,32.9802184528615,39.0540294221656
"2AGPA120tipp",6.2,14,2.58335333286705,5.23333396066418,2.44593410012571e-05,5.10000002547796,5.48859850688717e-05,6.40637374342704,11.3050501361026,11.7399175344223,0.117003209520169,15.037533302948,18.3257464975201,14.8582433168239
"2AGPA140tipp",6.2,14,2.58336260422389,5.2333340418784,2.9765697982919e-05,5.10000002852789,8.65807913037259e-05,6.40638301478389,7.62780453050147,11.7400282598086,0.0401687925666902,15.0483817656821,3.68263930394851,11.1809977112228
"2AGPA141tipp",6.2,14,2.58335018739498,5.23333406441977,1.52184404454304e-05,5.10000002936987,5.14373498106093e-05,6.40637059795497,7.79185214649995,11.7400578833744,0.387887987014255,15.0513619356296,3.98810077998154,11.3450453272212
"2AGPA160tipp",6.2,14,4.48056244013201,5.34806263166717,2.75435396079118,5.16298888539444,4.65684428267527,8.30358285069201,24.4881366758754,12.3933396076287,4.00179189932678,68.4355119768717,13.1219032196742,28.0413298565967
"2AGPA161tipp",6.2,14,2.64142530029922,5.34806263166717,0.00756731601529885,5.16298888539444,0.0470823681199733,6.46444571085921,41.1302322955688,12.3933396076287,5.07987290038242,68.4355119768717,78.6122046973925,44.6834254762901
"2AGPA180tipp",6.2,14,2.62797364317443,5.34806263166717,0.000303931307055012,5.16298888539444,0.000539124329070488,6.45099405373443,26.049942244805,12.3933396076287,8.01909569936275,68.4355119768717,15.3518216953569,29.6031354255263
"2AGPA181tipp",6.2,14,2.80521707246894,5.34806263166717,0.0673513772183935,5.16298888539444,0.642465395595738,6.62823748302893,36.3499973832817,12.3933396076287,10.0506953300826,68.4355119768717,54.520442618544,39.903190564003
"2AGPE120tipp",6.2,14,2.5833589005492,5.23333392651351,2.37473804111689e-05,5.10000002418723,7.7904115636308e-05,6.40637931110919,8.50973860973124,11.739868903751,0.148570588777703,15.0329206250653,7.1175943213309,12.0629317904525
"2AGPE140tipp",6.2,14,2.5834282524531,5.23333449540712,0.000301714111589572,5.10000004963662,7.67506570597634e-05,6.40644866301309,11.0661771300524,11.7406052260639,0.244776801470409,15.1114978774042,17.1678286152712,14.6193703107737
"2AGPE141tipp",6.2,14,2.58334574453745,5.23333413408681,1.57309045185126e-05,5.10000003196072,3.30811977418034e-05,6.40636615509744,12.3391395453702,11.7401467394707,0.12767012484137,15.0604873279987,22.4282539891701,15.8923327260915
"2AGPE160tipp",6.2,14,4.61663468956738,5.34806263166717,5.49343601060049,5.16298888539444,2.46205123060742,8.43965510012737,21.9902718387019,12.3933396076287,1.22937778037505,68.4355119768717,5.90285798993219,25.5434650194232
"2AGPE161tipp",6.2,14,2.65097444996215,5.34806263166717,0.0170476925512647,5.16298888539444,0.0757985902357199,6.47399486052214,46.4755575757859,12.3933396076287,0.703477722803669,68.4355119768717,104.36990099584,50.0287507565072
"2AGPE180tipp",6.2,14,10.5974560755519,5.34806263166717,4.783740522539,5.16298888539444,27.0950322626072,14.4204764861119,73.1739989091473,12.3933396076287,3.40823326558546,68.4355119768717,208.458910786503,76.7271920898686
"2AGPE181tipp",6.2,14,2.58335628308849,5.23333349901409,2.84993620200457e-05,5.1000000065069,6.31274709634338e-05,6.40637669364849,13.6541691385187,11.7390317414138,0.0898163816369891,14.9738126238055,27.8140158072183,17.20736231924
"2AGPEAT120",6.2,14,4.78141199549452,5.34451242226461,1.67067359852091,5.37272784463203,6.73773411656051,8.60443240605451,6.62245965301332,12.0363719563185,0.656003844146649,11.3789956401409,2.41846717144732,10.1756528337346
"2AGPEAT140",6.2,14,9.36246555789989,5.34451242226461,5.40355323872128,5.37272784463203,21.3290687259816,13.1854859684599,6.88699692163652,12.0363719563185,1.14233852457879,11.3789956401409,2.99028156550796,10.4401901023578
"2AGPEAT141",6.2,14,5.19007885679789,5.34451242226461,1.79295509735747,5.37272784463203,8.25012006293744,9.01309926735788,9.76111962849706,12.0363719563185,7.56014095847417,11.3789956401409,8.06896995905476,13.3143128092184
"2AGPEAT160",6.2,14,23.2896451703521,5.34451242226461,14.5268231050192,5.37272784463203,67.9145173094923,27.112665580912,8.33510471004996,12.0363719563185,3.85780702747207,11.3789956401409,6.06724421626843,11.8882978907713
"2AGPEAT161",6.2,14,4.70066094240292,5.34451242226461,3.25570614539165,5.37272784463203,4.8296973573234,8.52368135296292,11.1360488629684,12.0363719563185,13.219518389333,11.3789956401409,7.90930946608129,14.6892420436897
"2AGPEAT180",6.2,14,6.28565830064012,5.34451242226461,2.51090136228065,5.37272784463203,11.9144915733832,10.1086787112001,6.57299075647594,12.0363719563185,0.579205771904409,11.3789956401409,2.29738965754004,10.1261839371972
"2AGPEAT181",6.2,14,5.92230585794554,5.34451242226461,2.118427459774,5.37272784463203,10.8535557051115,9.74532626850553,8.54742859969732,12.0363719563185,4.23035854450836,11.3789956401409,6.5439882578216,12.1006217804186
"2AGPG120tipp",6.2,14,2.58335237092141,5.23333445878245,3.06117533991659e-05,5.10000004745028,4.43656994897209e-05,6.4063727814814,11.6551580164516,11.7405610822926,0.303063540568595,15.1063288370967,19.4706786058484,15.2083511971729
"2AGPG140tipp",6.2,14,6.10586892328879,5.34806263166717,5.20701028400229,5.16298888539444,8.70541389209127,9.92888933384878,23.326016784936,12.3933396076287,1.38518405902038,68.4355119768717,11.0900314962231,26.8792099656573
"2AGPG141tipp",6.2,14,2.58334537366526,5.23333426659214,1.72438213074282e-05,5.10000003731773,2.99469298487791e-05,6.40636578422525,8.06535329534541,11.7403188207876,0.0431783008592362,15.0789043026435,5.39901175709134,11.6185464760667
"2AGPG160tipp",6.2,14,2.62779038479691,5.34806263166717,2.12790524696734e-05,5.16298888539444,8.8743073577269e-05,6.45081079535691,27.2511960577625,12.3933396076287,9.50619160300078,68.4355119768717,18.6697410435487,30.8043892384838
"2AGPG161tipp",6.2,14,3.23571385706988,5.34806263166717,1.29973706671919,5.16298888539444,1.13206684449871,7.05873426762987,23.2809633276584,12.3933396076287,0.0503461713360061,68.4355119768717,12.2446555547972,26.8341565083797
"2AGPG180tipp",6.2,14,12.8579258789805,5.34806263166717,20.701760830368,5.16298888539444,20.2188911684925,16.6809462895405,30.3810282695147,12.3933396076287,4.61233617339067,68.4355119768717,36.0829253201678,33.934221450236
"2AGPG181tipp",6.2,14,4.34015247461713,5.34806263166717,3.68887995762804,5.16298888539444,3.16067842377888,8.16317288517712,29.2222146656151,12.3933396076287,2.31394023387748,68.4355119768717,33.7460668440826,32.7754078463364
"2AGPGAT120",6.2,14,4.84574959941114,5.34451242226461,1.68388675035926,5.37272784463203,6.98187138038866,8.66877000997114,9.03542263435678,12.0363719563185,6.78891092982573,11.3789956401409,5.93741201114209,12.5886158150781
"2AGPGAT140",6.2,14,7.22356785276707,5.34451242226461,2.91181383068426,5.37272784463203,15.2652173134874,11.0465882633271,14.3648150804656,12.0363719563185,23.7548180804805,11.3789956401409,10.2890746449224,17.9180082611868
"2AGPGAT141",6.2,14,2.67934448233829,5.34451242226461,5.81838781286175e-05,5.37272784463203,7.94785783897601e-05,6.50236489289828,7.87089176354977,12.0363719563185,2.92418372844773,11.3789956401409,5.14401572929202,11.4240849442711
"2AGPGAT160",6.2,14,2.68032229507283,5.34451242226461,0.00268056556699358,5.37272784463203,0.00136834782766976,6.50334270563282,9.78907987427653,12.0363719563185,9.14629873359155,11.3789956401409,6.59465316705526,13.3422730549978
"2AGPGAT161",6.2,14,2.67934313695746,5.34451242226461,5.68296429797503e-05,5.37272784463203,7.54512902170221e-05,6.50236354751745,9.52979715454225,12.0363719563185,7.91075088049952,11.3789956401409,6.79307014121015,13.0829903352635
"2AGPGAT180",6.2,14,2.70482105534855,5.34451242226461,0.052238164947211,5.37272784463203,0.0498057895503529,6.52784146590855,8.44529532905324,12.0363719563185,3.79074169554966,11.3789956401409,6.57507202420398,11.9984885097745
"2AGPGAT181",6.2,14,7.22060224253511,5.34451242226461,2.29906204743905,5.37272784463203,15.8661066558047,11.0436226530951,8.31095761411194,12.0363719563185,3.66800914138872,11.3789956401409,6.16045371859972,11.8641507948332
"2DDARAA_b",6.2,14,2.69122457563824,5.29419157142909,0.000301546697326517,5.47001725729558,0.000387927130963951,6.51424498619823,20.640446058554,16.1793077559357,8.34564173862382,22.071629791317,35.9652049483395,24.1936392392753
"2DDARAA_f",6.2,14,7.89506108718224,6.97802851486271,11.6914548507342,6.30472124983423,6.60603973329787,11.7180814977422,40.9081552863602,29.2660656570259,10.345141753974,70.993768827692,53.0276449067491,44.4613484670815
"2DGLCptspp",6.2,14,6.05008029146676,5.65379821147959,2.28273512891221,5.37829248724573,10.8854953382295,9.87310070202675,9.13779248674437,12.3300490054242,5.82224522957604,11.6358452048655,6.76303050711177,12.6909856674657
"2DGLCtex_b",6.2,14,2.63111358151183,5.23577770386184,1.66744184041872e-05,5.28818392243594,0.000476025331121311,6.45413399207182,30.2554221537219,12.7499137403106,2.90934876581307,95.6404183521144,9.72200775664963,33.8086153344432
"2DGLCtex_f",6.2,14,3.2869665726138,5.23577770386184,1.18439523306735,5.28818392243594,1.43950943109009,7.1099869831738,42.9633114857245,12.7499137403106,3.00235658269139,95.6404183521144,60.4605572677818,46.5165046664458
"2DGULRGx",6.2,14,4.86007864546397,5.29697522053173,4.74915300033707,5.91305748031175,3.48112888067534,8.68309905602397,16.8988127109379,21.7693977397057,24.519335459107,12.7840483737606,8.52246927117813,20.4520058916592
"2DGULRGy",6.2,14,2.66974466025296,5.29819935226782,2.61468274265753e-05,5.38067534549148,7.77964251391888e-05,6.49276507081296,10.1022731581955,23.213886930235,0.933066335063758,11.5675980605617,4.69454130692161,13.6554663389168
"2DGULRx",6.2,14,5.5818038336349,5.29697522053173,5.12755940942282,5.91305748031175,5.98962322427329,9.40482424419489,16.2431229246787,21.7693977397057,20.2882567759927,12.7840483737606,10.1307888092559,19.7963161054
"2DGULRy",6.2,14,5.43400450759292,5.29819935226782,3.90360137196936,5.38067534549148,7.15354196064304,9.25702491815291,12.6972287272347,23.213886930235,9.05441876757436,11.5675980605617,6.95301115056778,16.250421907956
"2DOXG6PP",6.2,14,2.74036000004033,5.37213668180172,0.000424088915977922,5.58815809935564,0.000721130087995731,6.56338041060033,105.812530441412,13.5406331535492,0.967127886720303,161.70640148866,247.035959236717,109.365723622133
"2HESR",6.2,14,7.54437185885687,5.36053831701825,12.3926121361144,5.68136842121296,6.74296856108191,11.3673922694169,14.9335750707329,21.2561544588565,3.85636075814317,25.2995928165129,9.32219224941919,18.4867682514542
"2HPTCOAT",6.2,14,13.9578117203653,6.4010308608139,16.385936596275,5.81141388850924,27.2328655358632,17.7808321309253,43.2042644419081,20.1055665277631,118.340647864729,16.8579377870539,17.5129055880871,46.7574576226294
"2MAHMP",6.2,14,2.82513564855025,5.29142126157836,0.412309700307906,5.16589394631692,0.430917685997797,6.64815605911024,27.8729752222159,32.7536729172307,24.6990281636255,32.3427079858734,21.6964918221341,31.4261684029372
"34dhpactex_b",6.2,14,2.65145551861426,5.23467883281587,0.00911185835440466,5.18988205879202,0.172149324494762,6.47447592917426,31.1096347695928,12.7456731796395,2.49582086632205,96.2094201924844,12.9876248399253,34.6628279503141
"34dhpactex_f",6.2,14,3.14960193265992,5.23577770386184,1.56270329186766,5.28818392243594,0.511742812474227,6.97262234321991,36.0959139175807,12.7499137403106,3.08934003153099,95.6404183521144,32.9039835463668,39.649107098302
"3AMACHYD",6.2,14,6.02837249036671,6.69962257087408,5.10770791832042,5.67798667058128,6.62817280169105,9.8513929009267,30.378943873777,23.8676107809422,15.0971999257955,45.4496304897442,37.1013342986261,33.9321370544983
"3AMPtex_b",6.2,14,4.8629996795465,5.23577770386184,4.14923070661444,5.28818392243594,4.77880638527379,8.6860200901065,36.7733674150803,12.7499137403106,0.552908983602981,95.6404183521144,38.1502285842932,40.3265605958016
"3AMPtex_f",6.2,14,2.92173028870946,5.2369488268725,0.734423798167706,5.34524675201656,0.370301777781069,6.74475069926945,32.7314968929056,12.74902971954,1.7054100695078,96.2156012505766,20.2559465319979,36.2846900736269
"3CMPtex_b",6.2,14,2.82013242986352,5.23577770386184,0.560103308301779,5.28818392243594,0.196464784854503,6.64315284042351,38.7240180757794,12.7499137403106,3.43281993439175,95.6404183521144,43.0729202763008,42.2772112565007
"3CMPtex_f",6.2,14,2.98276792139637,5.23795682852951,0.770987216073304,5.41481804104048,0.507309599942193,6.80578833195637,33.0694765467563,12.7500976608617,3.0343972159118,95.6358590511235,20.8575522591282,36.6226697274776
"3GMPtex_b",6.2,14,3.01325766899622,5.23577770386184,0.836238917905863,5.28818392243594,0.69283013178124,6.83627807955621,34.4987781356229,12.7499137403106,2.4069909711329,95.6404183521144,27.1977894789335,38.0519713163442
"3GMPtex_f",6.2,14,2.91132093984704,5.23733755578817,0.765083890298268,5.37204485058829,0.270817462713433,6.73434135040704,40.6097357813392,12.7494640042296,2.66510980055505,95.9972449752801,51.027124345292,44.1629289620605
"3HAD100",6.2,14,2.58334208827155,5.23333380946906,1.15057189744833e-05,5.10000005462195,2.29832761946893e-05,6.40636249883154,8.85145707081506,11.741428959817,0.317481614592645,14.1100182620493,9.23689944680129,12.4046502515364
"3HAD120",6.2,14,2.58334589722229,5.23333366656821,1.17021962279106e-05,5.1000000306662,3.8189458522394e-05,6.40636630778228,8.61724677361999,11.7405374950898,0.211529226152616,14.0304292011795,8.48649117205802,12.1704399543413
"3HAD121",6.2,14,2.58334438828279,5.23333375807068,1.15816847320371e-05,5.10000004540608,3.21679696650552e-05,6.40636479884278,10.6877168688181,11.7411224102643,0.469687152711792,14.0834024717171,16.4566554405793,14.2409100495394
"3HAD140",6.2,14,2.69138911802196,5.34144131430369,0.0125166350785524,5.40032368404645,0.0112748386591638,6.51440952858196,33.2840891853673,12.6218555496783,15.9742722815266,45.6630815620219,58.8771473482424,36.8372823660886
"3HAD141",6.2,14,2.58333991975167,5.23333375807068,1.19092373684006e-05,5.10000004540608,1.39662925576695e-05,6.40636033031166,10.4445531824871,11.7411224102643,0.253472146311498,14.0834024717171,15.7002157016553,13.9977463632084
"3HAD160",6.2,14,2.58334714058048,5.23333450266055,1.54934117439263e-05,5.10000010022785,3.84660217834993e-05,6.40636755114048,6.57980148854761,11.7369319233706,0.405678006125364,11.0740175561272,3.10257846856724,10.1329946692689
"3HAD161",6.2,14,2.58334113089695,5.23333413215433,1.15421705451354e-05,5.10000012836779,1.87208951270613e-05,6.40636154145694,8.07819853491434,11.7431654723233,1.24828809798694,14.252741769977,5.06859879937015,11.6313917156356
"3HAD180",6.2,14,2.62496162212833,5.32524745715211,4.021994359506e-05,5.17451802508348,4.07863341131579e-05,6.44798203268832,21.4358673821588,13.0751242338692,38.0473198244386,20.3679761016487,14.2530493686788,24.9890605628801
"3HAD181",6.2,14,4.65239516615245,5.32524745715211,5.6959562104532,5.17451802508348,2.41385897192102,8.47541557671245,16.1295722192639,13.0751242338692,8.08487354137447,20.3679761016487,22.9903150001634,19.6827653999852
"3HAD40",6.2,14,3.78405821417224,5.32524745715211,2.58651697006873,5.17451802508348,2.04995040438464,7.60707862473223,14.443097452932,13.0751242338692,6.90136767826291,20.3679761016487,17.4279217979473,17.9962906336533
"3HAD60",6.2,14,9.83172911479096,5.34144131430369,11.7375329723978,5.40032368404645,16.847618488416,13.654749525351,50.0459067895339,12.6218555496783,56.7814811240353,45.6630815620219,85.1172089224003,53.5990999702552
"3HAD80",6.2,14,2.58334192178149,5.23333366656821,1.13001480310201e-05,5.1000000306662,2.26897435288162e-05,6.40636233234148,9.84608652518389,11.7405374950898,0.343908449174437,14.0304292011795,13.2694709552918,13.3992797059052
"3HBZCT",6.2,14,8.22249898222142,6.38899720392247,12.722711000811,5.88549425519714,7.89279346895504,12.0455193927814,27.3759724693119,21.5664150545423,48.2558869412936,16.3199878832535,23.3615999981584,30.9291656500332
"3HCINNMH",6.2,14,3.869848523622,5.47424369281125,0.828101339202833,6.49008427719448,2.68696478527942,7.69286893418199,14.6319476640245,25.367619661186,7.47395001667228,13.6077838057178,12.0784371725221,18.1851408447458
"3HPADHi",6.2,14,8.15808086740922,5.29023384793478,7.19867043049128,6.30013612588079,13.84328306533,11.9811012779692,11.7095816834005,12.9595964231182,13.1875225237735,11.1245920612906,9.5666157254198,15.2627748641218
"3HPPPNH",6.2,14,4.59296677955297,5.50920536283143,2.86193510420849,6.78823336905288,3.21249328211907,8.41598719011296,17.3683167861431,26.7560402212245,20.2365721157015,13.6249263325877,8.85572847505881,20.9215099668644
"3HPPtex_b",6.2,14,3.12626230444942,5.23631859057525,1.22787829711357,5.30189685219359,0.738955477915278,6.94928271500941,48.6213931284365,12.7482535942666,1.8770880042215,96.5284907758605,83.3317401393974,52.1745863091578
"3HPPtex_f",6.2,14,2.94797271922322,5.23577770386184,0.910700359096323,5.28818392243594,0.35722889149876,6.77099312978321,31.8916189166601,12.7499137403106,0.552158319125445,95.6404183521144,18.62398525509,35.4448120973814
"3HPPtpp",6.2,14,4.27696254328123,7.05476799125196,1.71343856358532,6.3618391791323,1.97780443915532,8.09998295384122,16.423855920868,13.9372357721414,16.4626840977616,21.2326447924759,14.0628590210933,19.9770491015893
"3KGK",6.2,14,13.0109129684249,5.69054647735144,12.1892276487072,6.33059113147002,27.8332866161708,16.8339333789849,15.386550812726,14.7669319759349,22.0257332713006,11.5149087155752,13.2386292880932,18.9397439934473
"3NTD2pp",6.2,61,12.4545784921557,7.16009018712866,24.5091967850454,11.3064215668638,6.84260542958499,16.2775989027157,61,61,61,61,61,34.5980678322987
"3NTD4pp",6.2,14,13.0326553058005,7.00375865389965,19.717772038568,10.58571290138,14.8233776293544,16.8556757163605,20.005048821709,13.0732810939881,27.8399568009516,17.9431773703797,21.1637800215165,23.5582420024303
"3NTD7pp",6.2,14,15.5462286983989,6.98860442919052,30.4050567117203,10.7911962364771,14.0000574162076,19.3692491089589,19.6155303287754,12.8723882707854,33.3161956841479,16.3511126754593,15.922424684709,23.1687235094967
"3NTD9pp",6.2,14,10.9637722250189,7.27610199208314,11.9708754401031,11.6531340822787,12.9549773856106,14.7867926355789,18.2600849057447,12.9361426485888,29.9595709678974,16.4975871675585,13.647038838934,21.813278086466
