react_id,kappmax_davidi_per_pp_per_s_repl,kappmax_davidi_per_pp_per_s_NULL_med,kappmax_KO_ALE_davidi_per_pp_per_s_repl,kappmax_KO_ALE_davidi_per_pp_per_s_NULL_med,kappmax_KO_ALE_per_pp_per_s_repl,kappmax_KO_ALE_per_pp_per_s_NULL_med,kcat_iv_ML_per_AS_per_s_repl,kcat_iv_ML_per_AS_per_s_NULL_med
CBIuabcpp,13.020695138017098,6.2,11.488332364839302,4.2,8.395407158628469,3.2680205804032005,6.24526037650891,16.616666665
CBL1abcpp,2.82878500039372,6.2,3.3288223693822796,4.2,2.82585626474069,3.2680205804032005,0.3,0.3
CBL1tonex,2.9531105503287,6.2,3.3432705136536,4.2,1.50921268901392,3.2680205804032005,6.117776135139481,16.616666665
CBLAT_f,2.86356887830629,6.2,0.204043245148785,0.204043245148785,0.204043245148785,0.204043245148785,5.84904401929711,16.616666665
CBLAT_b,5.72357636184662,6.2,7.174158626802571,4.2,3.4116879978413905,3.2680205804032005,24.5348032091335,16.616666665
CBMKr_f,12.6534870781255,6.2,22.098571261501498,4.2,12.4979466829104,3.2680205804032005,407.03177601497003,16.616666665
CBMKr_b,10.8665458000521,6.2,21.828726940935898,4.2,4.84588300333227,3.2680205804032005,12.0136180001599,16.616666665
CBPS,6.40706499437985,6.2,18.5317969992483,4.2,2.65017997433225,3.2680205804032005,4.04,4.04
CCGS,4.69758936707897,6.2,5.97053657094509,4.2,2.83896385005575,3.2680205804032005,9.12331177382588,16.616666665
CD2abcpp,13.1298274422988,6.2,7.36942557144058,4.2,2.7104203474399102,3.2680205804032005,6.1410871420815,16.616666665
CD2t3pp,7.47084361181998,6.2,11.192581713313901,4.2,7.62935093663831,3.2680205804032005,15.197974987865901,16.616666665
CD2tex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CD2tex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CD2tpp,7.64576967661044,6.2,10.5775185497668,4.2,6.09086214975186,3.2680205804032005,28.0612269593627,16.616666665
CDAPPA120,14.117474547944601,6.2,14.590599378582098,4.2,5.71615050769857,3.2680205804032005,9.19529305007537,16.616666665
CDAPPA140,14.117474547944601,6.2,14.590599378582098,4.2,5.71615050769857,3.2680205804032005,9.19529305007537,16.616666665
CDAPPA141,14.117474547944601,6.2,14.590599378582098,4.2,5.71615050769857,3.2680205804032005,9.19529305007537,16.616666665
CDAPPA160,14.117474547944601,6.2,14.590599378582098,4.2,5.71615050769857,3.2680205804032005,9.19529305007537,16.616666665
CDAPPA161,14.117474547944601,6.2,14.590599378582098,4.2,5.71615050769857,3.2680205804032005,9.19529305007537,16.616666665
CDAPPA180,14.117474547944601,6.2,14.590599378582098,4.2,5.71615050769857,3.2680205804032005,9.19529305007537,16.616666665
CDAPPA181,14.117474547944601,6.2,14.590599378582098,4.2,5.71615050769857,3.2680205804032005,9.19529305007537,16.616666665
CDGR,4.86151576854483,6.2,7.34225466894063,4.2,2.50563926594731,3.2680205804032005,7.6166443188620905,16.616666665
CDGS,4.68732922570206,6.2,13.5311904775331,4.2,3.32261530386082,3.2680205804032005,8.060885017215579,16.616666665
CDGUNPD,9.2145657489447,6.2,11.0171500568784,4.2,3.53008325388739,3.2680205804032005,16.2062172638789,16.616666665
CDPMEK,1.3,1.3,4.08681070369138,4.08681070369138,4.08681070369138,4.08681070369138,19.1540846244869,16.616666665
CDPPH,13.538723075075,6.2,20.9564430124409,4.2,5.2264929050165305,3.2680205804032005,14.4121885900142,16.616666665
CELBpts,12.6623491322331,6.2,9.43547968588243,4.2,2.5438689478137904,3.2680205804032005,8.86181970551741,16.616666665
CFAS160E,18.0248050153548,6.2,8.42750201034672,4.2,2.6941007783137296,3.2680205804032005,0.12,0.12
CFAS160G,18.0248050153548,6.2,8.42750201034672,4.2,2.6941007783137296,3.2680205804032005,0.12,0.12
CFAS180E,18.0248050153548,6.2,8.42750201034672,4.2,2.6941007783137296,3.2680205804032005,0.12,0.12
CFAS180G,18.0248050153548,6.2,8.42750201034672,4.2,2.6941007783137296,3.2680205804032005,0.12,0.12
CGLYabcpp,19.092516161647698,6.2,6.07915530697638,4.2,2.43968565138924,3.2680205804032005,8.16455326417759,16.616666665
CGLYtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CGLYtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CH4t2pp,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
CH4tex_f,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
CH4tex_b,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
CHLabcpp,12.1259539725001,6.2,6.15804843497625,4.2,2.50996829206606,3.2680205804032005,9.910089661905289,16.616666665
CHLt2pp,6.046818330045179,6.2,9.878857102090251,4.2,3.05823232848145,3.2680205804032005,13.4479395918625,16.616666665
CHLt3pp,4.13334811620449,6.2,8.734423581475719,4.2,4.64923165377604,3.2680205804032005,17.018214446184,16.616666665
CHLtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CHLtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CHOLATEtpp,6.4097303099141705,6.2,31.474544586517602,4.2,9.54786381686957,3.2680205804032005,15.2362383591592,16.616666665
CHOLD,4.72343259254555,6.2,5.363601131598441,4.2,3.4200314689657794,3.2680205804032005,9.21503988675066,16.616666665
CHOLID,3.59723375296434,6.2,5.46884904179311,4.2,3.2749753211845696,3.2680205804032005,8.0941741311632,16.616666665
CHORM,19.4746937777393,6.2,22.4670136651908,4.2,13.0116763768099,3.2680205804032005,34.183,34.183
CHORS,42.0,42.0,42.0,42.0,32.649629907073695,32.649629907073695,18.8424165059713,16.616666665
CHRPL,0.23,0.23,0.543619102929351,0.543619102929351,0.543619102929351,0.543619102929351,1.96119474595846,16.616666665
CHTBSptspp,14.1688283031318,6.2,10.842527677102199,4.2,2.50771539645827,3.2680205804032005,8.23761279107823,16.616666665
CHTBStex_f,26.816727435824397,6.2,18.047932692352102,4.2,2.08103912359113,3.2680205804032005,97.3579733420762,16.616666665
CHTBStex_b,26.816727435824397,6.2,18.047932692352102,4.2,2.08103912359113,3.2680205804032005,97.3579733420762,16.616666665
CINNDO,11.1992579651106,6.2,8.48131124326115,4.2,2.76683089180767,3.2680205804032005,9.31532019007808,16.616666665
CITL,39.4270686410149,6.2,81.3177019658477,4.2,6.39275208458272,3.2680205804032005,11.9803923915625,16.616666665
CITt3pp,3.0815725482255,6.2,5.33866039187389,4.2,2.6512608098547004,3.2680205804032005,27.856607136887003,16.616666665
CITt7pp,6.88434998402544,6.2,8.19478598320313,4.2,3.3690545777680403,3.2680205804032005,9.71571270206934,16.616666665
CITtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CITtex_b,25.395472226759896,6.2,6.98074384564694,4.2,1.51271132614397,3.2680205804032005,1307.2753715926199,16.616666665
CLBtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
CLBtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
CLIPAabctex,41.404580600873295,6.2,8.281089557560518,4.2,2.350624266487,3.2680205804032005,7.3441322425853,16.616666665
CLPNH120pp,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
CLPNH140pp,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
CLPNH141pp,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
CLPNH160pp,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
CLPNH161pp,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
CLPNH180pp,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
CLPNH181pp,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
CLPNS120pp_f,4.7680024710627595,6.2,5.2334005566775,4.2,3.7576617942582295,3.2680205804032005,9.19321519946119,16.616666665
CLPNS120pp_b,4.66073782766428,6.2,4.949595302671,4.2,2.56928240988715,3.2680205804032005,8.10140137323974,16.616666665
CLPNS140pp_f,4.7680024710627595,6.2,5.2334005566775,4.2,3.7576617942582295,3.2680205804032005,9.19321519946119,16.616666665
CLPNS140pp_b,4.66073782766428,6.2,4.949595302671,4.2,2.56928240988715,3.2680205804032005,8.10140137323974,16.616666665
CLPNS141pp_f,4.7680024710627595,6.2,5.2334005566775,4.2,3.7576617942582295,3.2680205804032005,9.19321519946119,16.616666665
CLPNS141pp_b,4.66073782766428,6.2,4.949595302671,4.2,2.56928240988715,3.2680205804032005,8.10140137323974,16.616666665
CLPNS160pp_f,0.17372749457056103,6.2,0.24739438925411197,4.2,0.3892072373613471,3.2680205804032005,3.34669210395537,16.616666665
CLPNS160pp_b,4.66073782766428,6.2,4.949595302671,4.2,2.56928240988715,3.2680205804032005,8.10140137323974,16.616666665
CLPNS161pp_f,0.146467218781094,6.2,0.21079347427593,4.2,0.326187925110692,3.2680205804032005,3.05224091150614,16.616666665
CLPNS161pp_b,4.66073782766428,6.2,4.949595302671,4.2,2.56928240988715,3.2680205804032005,8.10140137323974,16.616666665
CLPNS180pp_f,4.7680024710627595,6.2,5.2334005566775,4.2,3.7576617942582295,3.2680205804032005,9.19321519946119,16.616666665
CLPNS180pp_b,4.66073782766428,6.2,4.949595302671,4.2,2.56928240988715,3.2680205804032005,8.10140137323974,16.616666665
CLPNS181pp_f,0.0938335385566857,6.2,0.13560898659273402,4.2,0.19446872539328,3.2680205804032005,2.5998032087209504,16.616666665
CLPNS181pp_b,4.66073782766428,6.2,4.949595302671,4.2,2.56928240988715,3.2680205804032005,8.10140137323974,16.616666665
CLt3_2pp,2.99086737386145,6.2,4.0562228619789,4.2,2.25087100067084,3.2680205804032005,13.9213971090294,16.616666665
CLtex_f,25.395915753754,6.2,7.04239051697849,4.2,1.51276495453706,3.2680205804032005,1266.13801313491,16.616666665
CLtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CLtipp,6.363846488570191,6.2,34.1666672311826,4.2,9.81648201150164,3.2680205804032005,16.8251037183474,16.616666665
CMPN,4.59477046496357,6.2,9.722981553446632,4.2,11.290153583289099,3.2680205804032005,15.8764302966147,16.616666665
CMPtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CMPtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CMtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
CMtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
CMtpp,27.7649411381131,6.2,24.6625521586832,4.2,2.7463262359625094,3.2680205804032005,7.66898581971709,16.616666665
CO2tex_f,27.0748528834876,6.2,17.8286985165599,4.2,3.2059411317835402,3.2680205804032005,205.795364712887,16.616666665
CO2tex_b,28.624711620973397,6.2,19860.9070317772,4.2,11.204922138415101,3.2680205804032005,845826.631820259,16.616666665
COBALT2abcpp,13.1298274422988,6.2,7.36942557144058,4.2,2.7104203474399102,3.2680205804032005,6.1410871420815,16.616666665
COBALT2t3pp,7.47084361181998,6.2,11.192581713313901,4.2,7.62935093663831,3.2680205804032005,15.197974987865901,16.616666665
COBALT2tex_f,25.2868820424078,6.2,5.89654789089717,4.2,1.48412556023896,3.2680205804032005,3512.7596210343895,16.616666665
COBALT2tex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
COBALT2tpp,2.7650765441253298,6.2,3.31964771759612,4.2,1.51427704975505,3.2680205804032005,6.15630582479822,16.616666665
COLIPAabcpp,4.3427667817817905,6.2,0.808873218866375,0.808873218866375,0.808873218866375,0.808873218866375,8.59862476803396,16.616666665
COLIPAabctex,43.7404243878955,6.2,4.09225326745521,4.2,1.92924754221694,3.2680205804032005,5.9433623212412,16.616666665
COLIPAKpp,6.11015095996624,6.2,10.2269643957335,4.2,3.82900053536359,3.2680205804032005,13.1327442556092,16.616666665
COLIPAPabctex,41.404580600873295,6.2,8.281089557560518,4.2,2.350624266487,3.2680205804032005,7.3441322425853,16.616666665
CPGNabcpp,21.7055451162308,6.2,5.9893188729779805,4.2,2.45385311857185,3.2680205804032005,11.175455024827599,16.616666665
CPGNR1,5.03326011126139,6.2,14.1325789520922,4.2,3.4875406004716303,3.2680205804032005,10.0624951726325,16.616666665
CPGNR2,5.03326011126139,6.2,14.1325789520922,4.2,3.4875406004716303,3.2680205804032005,10.0624951726325,16.616666665
CPGNR3,5.03326011126139,6.2,14.1325789520922,4.2,3.4875406004716303,3.2680205804032005,10.0624951726325,16.616666665
CPGNtonex,23.3555183481902,6.2,7.698326985918981,4.2,2.61307513664101,3.2680205804032005,12.1936484256196,16.616666665
CPGNUtex,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
CPGNUtpp,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
CPH4S,3.3489420323828,6.2,4.6092320763004,4.2,3.21231757237207,3.2680205804032005,9.06006933068725,16.616666665
CPL,5.45620707127687,6.2,10.221816693224401,4.2,11.7600760441965,3.2680205804032005,16.7314523593067,16.616666665
CPMPS,0.104241163705274,6.2,1.1390279263507501,4.2,0.0993920193039357,3.2680205804032005,35.4350063803131,16.616666665
CPPPGO,0.25,0.25,0.6968528403857249,0.6968528403857249,0.6968528403857249,0.6968528403857249,3.7298354998872103,16.616666665
CPPPGO2,6.07752197779528,6.2,5.4040581282035705,4.2,2.4074672772270698,3.2680205804032005,12.5700718756536,16.616666665
CRNabcpp,18.1937645659005,6.2,5.9567936061700495,4.2,2.4348361201363398,3.2680205804032005,11.1846865658617,16.616666665
CRNBTCT_f,7.551314449675339,6.2,8.14837102939885,4.2,3.2362854836378503,3.2680205804032005,13.767339156288099,16.616666665
CRNBTCT_b,7.551314449675339,6.2,8.14837102939885,4.2,3.2362854836378503,3.2680205804032005,13.767339156288099,16.616666665
CRNCAL2,5.05465219374883,6.2,7.844944816627411,4.2,2.50116087424404,3.2680205804032005,6.939109564954691,16.616666665
CRNCAR_f,6.73475890691261,6.2,36.783383487422796,4.2,8.09731473995399,3.2680205804032005,19.4142297360069,16.616666665
CRNCAR_b,6.73475890691261,6.2,36.783383487422796,4.2,8.09731473995399,3.2680205804032005,19.4142297360069,16.616666665
CRNCBCT_f,7.551314449675339,6.2,8.14837102939885,4.2,3.2362854836378503,3.2680205804032005,13.767339156288099,16.616666665
CRNCBCT_b,7.551314449675339,6.2,8.14837102939885,4.2,3.2362854836378503,3.2680205804032005,13.767339156288099,16.616666665
CRNCDH_f,5.87512470771775,6.2,9.8791774614638,4.2,4.07826901373934,3.2680205804032005,12.923969377243301,16.616666665
CRNCDH_b,5.87512470771775,6.2,9.8791774614638,4.2,4.07826901373934,3.2680205804032005,12.923969377243301,16.616666665
CRNDabcpp,18.1937645659005,6.2,5.9567936061700495,4.2,2.4348361201363398,3.2680205804032005,11.1846865658617,16.616666665
CRNDCAL2,5.05465219374883,6.2,7.844944816627411,4.2,2.50116087424404,3.2680205804032005,6.939109564954691,16.616666665
CRNDt2rpp_f,3.27387683177486,6.2,4.42481044182483,4.2,2.04524579688986,3.2680205804032005,25.566619044897,16.616666665
CRNDt2rpp_b,5.44678797947045,6.2,9.054569925715859,4.2,3.61853628470469,3.2680205804032005,15.4562119795401,16.616666665
CRNDtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CRNDtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CRNt2rpp_f,5.44678797947045,6.2,9.054569925715859,4.2,3.61853628470469,3.2680205804032005,15.4562119795401,16.616666665
CRNt2rpp_b,3.27375433921484,6.2,4.42448713596756,4.2,2.04511794343323,3.2680205804032005,25.5690322099268,16.616666665
CRNt7pp,7.2215965672283495,6.2,16.4741004320002,4.2,3.5961959121174707,3.2680205804032005,22.8212121754498,16.616666665
CRNt8pp,3.04958728465282,6.2,4.1894543968088795,4.2,2.36798236329974,3.2680205804032005,13.909773994688498,16.616666665
CRNtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CRNtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CS,29.0,29.0,31.4913433767798,31.4913433767798,31.4913433767798,31.4913433767798,81.0,81.0
CS1tex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
CS1tex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
CSND,6.09640892449265,6.2,14.3908252606217,4.2,11.4649872048894,3.2680205804032005,185.0,185.0
CSNt2pp,5.94824305302802,6.2,23.341440457467602,4.2,8.983095941682711,3.2680205804032005,14.8079242425351,16.616666665
CSNtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CSNtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CTBTabcpp,18.1937645659005,6.2,5.9567936061700495,4.2,2.4348361201363398,3.2680205804032005,11.1846865658617,16.616666665
CTBTCAL2,5.05465219374883,6.2,7.844944816627411,4.2,2.50116087424404,3.2680205804032005,6.939109564954691,16.616666665
CTBTt2rpp_f,5.44678797947045,6.2,9.054569925715859,4.2,3.61853628470469,3.2680205804032005,15.4562119795401,16.616666665
CTBTt2rpp_b,5.44678797947045,6.2,9.054569925715859,4.2,3.61853628470469,3.2680205804032005,15.4562119795401,16.616666665
CTECOAI6_f,13.8640695484534,6.2,32.7526628660403,4.2,6.9821290019190005,3.2680205804032005,6.35006795011808,16.616666665
CTECOAI6_b,13.8640695484534,6.2,32.7526628660403,4.2,6.9821290019190005,3.2680205804032005,6.35006795011808,16.616666665
CTECOAI7_f,13.8640695484534,6.2,32.7526628660403,4.2,6.9821290019190005,3.2680205804032005,6.35006795011808,16.616666665
CTECOAI7_b,55.0,55.0,55.0,55.0,11.5325869650324,3.2680205804032005,6.50989802992586,16.616666665
CTECOAI8_f,13.8640695484534,6.2,32.7526628660403,4.2,6.9821290019190005,3.2680205804032005,6.35006795011808,16.616666665
CTECOAI8_b,24.327689646649798,6.2,41.7711881918955,4.2,8.41246264375728,3.2680205804032005,5.505012922365821,16.616666665
CTPS2,11.0,11.0,11.0,11.0,4.25878177372141,4.25878177372141,6.1,6.1
CU1abcpp,12.3118887856275,6.2,7.585019573854559,4.2,2.71023565213678,3.2680205804032005,5.97600593189396,16.616666665
CU1Opp,8.8180292708411,6.2,22.9970612997064,4.2,2.85255791392031,3.2680205804032005,21.5585220326802,16.616666665
CU2abcpp,13.1298274422988,6.2,7.36942557144058,4.2,2.7104203474399102,3.2680205804032005,6.1410871420815,16.616666665
CU2tex_f,25.365393381621598,6.2,5.50088258526477,4.2,1.4888995169409298,3.2680205804032005,7270.7271499835,16.616666665
CU2tex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CU2tpp,2.79507566406795,6.2,0.897311582428417,0.897311582428417,0.897311582428417,0.897311582428417,17.3272161812798,16.616666665
CURR,4.60428884890314,6.2,7.65295096835558,4.2,2.67110930820501,3.2680205804032005,12.2846955283764,16.616666665
CUt2pp,6.908780150479161,6.2,10.10222794601,4.2,3.2414336075529904,3.2680205804032005,11.7890743520134,16.616666665
CUt3,20.7332938679364,6.2,6.31246271709099,4.2,2.53856348765478,3.2680205804032005,14.640487609818802,16.616666665
CUtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CUtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CXSAMS,6.633476683661491,6.2,10.5422327038766,4.2,4.07298378648365,3.2680205804032005,16.448591820918,16.616666665
CYANST,6.52108859801569,6.2,8.05395627705488,4.2,5.9472009295708705,3.2680205804032005,230.0,230.0
CYANSTpp,4.63896219951342,6.2,8.52388734035983,4.2,5.09786537846372,3.2680205804032005,230.0,230.0
CYANtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CYANtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CYNTAH,3.34521635460625,6.2,4.75848947844236,4.2,2.86800175860223,3.2680205804032005,13.408276906887698,16.616666665
CYNTt2pp,6.90295801251343,6.2,34.023859008358194,4.2,10.7486092210427,3.2680205804032005,24.4071318098506,16.616666665
CYNTtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
CYNTtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
CYSabc2pp,18.4607914935272,6.2,10.2909394463724,4.2,9.33595335319045,3.2680205804032005,8.20852878216756,16.616666665
CYSabcpp,10.984138680390698,6.2,10.8174138571894,4.2,6.80748635038244,3.2680205804032005,7.53121271432855,16.616666665
CYSDabcpp,5.05652611749672,6.2,13.687225030818,4.2,3.4692757936326,3.2680205804032005,9.95485842802936,16.616666665
CYSDDS,5.948444156064331,6.2,8.29743706957731,4.2,3.16966829703273,3.2680205804032005,8.573107835471099,16.616666665
CYSDS,3.35852093828368,6.2,3.7383387756856097,4.2,2.61155728092919,3.2680205804032005,14.9426249472105,16.616666665
CYSDtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CYSDtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CYSItex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
CYSItex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
CYSItpp,7.1683813137060595,6.2,23.755788043028,4.2,8.331764364032889,3.2680205804032005,27.3783410983454,16.616666665
CYSS,13.966041040809698,6.2,39.6398380856591,4.2,11.876527588620801,3.2680205804032005,810.0,810.0
CYSSADS,4.5623807468305895,6.2,6.70410633993799,4.2,2.87255068825293,3.2680205804032005,9.149593913999711,16.616666665
CYSTA,12.144702002895201,6.2,7.05493128586977,4.2,2.4566866824252003,3.2680205804032005,29.197078273224502,16.616666665
CYStex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CYStex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CYSTL,4.14728788981052,6.2,8.409848048631671,4.2,6.4774503852977094,3.2680205804032005,45.3,45.3
CYStpp,5.58688737964707,6.2,21.032868322981802,4.2,7.59988377471933,3.2680205804032005,23.6818558235843,16.616666665
CYSTRS,5.11250780336366,6.2,6.54026436603574,4.2,2.67438748295256,3.2680205804032005,142.0,142.0
CYTBD2pp,15.2778758630597,6.2,19.1000025991512,4.2,3.5271499569881404,3.2680205804032005,14.305094692416802,16.616666665
CYTBDpp,7.2316780422737805,6.2,8.516278187905131,4.2,2.54015100963198,3.2680205804032005,16.8520088366956,16.616666665
CYTBO3_4pp,45.119059204464705,6.2,45.3482514390652,4.2,231.866104193224,3.2680205804032005,530.0,530.0
CYTD,6.46356038853224,6.2,10.596070203810001,4.2,3.76805001383657,3.2680205804032005,7.10580243096236,16.616666665
CYTDH,5.97194940382116,6.2,9.722481564638711,4.2,3.31392327268538,3.2680205804032005,11.6,11.6
CYTDK1,4.9900470925574805,6.2,9.781449410912618,4.2,3.5766908299599702,3.2680205804032005,11.932401323269598,16.616666665
CYTDK2,5.09146104258029,6.2,10.115853140533401,4.2,3.6332713298866404,3.2680205804032005,12.376016888324001,16.616666665
CYTDt2pp_copy1,9.03378996314231,6.2,4.83144287776,4.2,3.7560279276558197,3.2680205804032005,11.0229068749406,16.616666665
CYTDt2pp_copy2_f,10.4287703655262,6.2,6.599889428827191,4.2,4.847636200676559,3.2680205804032005,12.397618750322001,16.616666665
CYTDt2pp_copy2_b,9.28294841200684,6.2,4.43843084188209,4.2,3.5464532471291204,3.2680205804032005,10.76766848427,16.616666665
CYTDtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CYTDtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
CYTK1_f,24.0,24.0,24.0,24.0,14.9247968052684,14.9247968052684,103.0,103.0
CYTK1_b,6.32862607481463,6.2,8.9119778017279,4.2,4.52480533775915,3.2680205804032005,103.0,103.0
CYTK2_f,5.31461254173283,6.2,9.997483093627581,4.2,3.7636842223383,3.2680205804032005,109.0,109.0
CYTK2_b,5.66389972769688,6.2,8.34021627303796,4.2,3.25771992949271,3.2680205804032005,109.0,109.0
DAAD,2.7825834158269798,6.2,0.212326005766108,0.212326005766108,0.212326005766108,0.212326005766108,5.03437841023445,16.616666665
DADA,9.050497174662109,6.2,33.0541357457718,4.2,54.16734211700211,3.2680205804032005,16.713586597077402,16.616666665
DADK_f,4.55636767521837,6.2,4.81427669638384,4.2,4.36094868434368,3.2680205804032005,14.093073147930902,16.616666665
DADK_b,2.85697291527653,6.2,3.92007383177679,4.2,2.3754714301286297,3.2680205804032005,19.4318034001305,16.616666665
DADNt2pp,6.83423790746518,6.2,8.06201365451695,4.2,5.65149360641636,3.2680205804032005,19.7903854255657,16.616666665
DADNtex_f,9.86424153610249,6.2,11.965437568853801,4.2,7.00788011291944,3.2680205804032005,14.8721521613434,16.616666665
DADNtex_b,9.86424153610249,6.2,11.965437568853801,4.2,7.00788011291944,3.2680205804032005,14.8721521613434,16.616666665
DAGK120,4.77422278427065,6.2,6.37340143940361,4.2,5.4277436853161705,3.2680205804032005,20.8626836624131,16.616666665
DAGK140,4.77422278427065,6.2,6.37340143940361,4.2,5.4277436853161705,3.2680205804032005,20.8626836624131,16.616666665
DAGK141,4.77422278427065,6.2,6.37340143940361,4.2,5.4277436853161705,3.2680205804032005,20.8626836624131,16.616666665
DAGK160,4.77422278427065,6.2,6.37340143940361,4.2,5.4277436853161705,3.2680205804032005,20.8626836624131,16.616666665
